PID,MS Zoning,Lot Frontage,Lot Area,Overall Qual,Full Bath,Foundation,Year Built,Yr Sold,Neighborhood,Kitchen AbvGr,Bedroom AbvGr,SalePrice
528110110,RL,32.0,1272.0,8,2,PConc,2007,2008,NridgHt,1,4,417.5
528114040,RL,32.0,1339.0,9,2,PConc,2007,2008,NridgHt,1,2,383.0
528118030,,33.0,1247.0,9,2,PConc,2006,2008,NridgHt,1,4,390.0
528118090,RL,29.0,1165.0,10,2,PConc,2005,2008,NridgHt,1,4,460.0
528120130,RL,31.0,1129.0,9,2,PConc,2005,2008,NridgHt,1,3,379.0
528142020,,23.0,827.0,8,2,PConc,2007,2008,NridgHt,1,4,250.0
528142140,RL,26.0,982.0,8,2,PConc,2004,2008,NridgHt,1,4,316.0
528164060,RL,32.0,1182.0,10,1,PConc,2003,2008,NridgHt,1,1,615.0
528166120,RL,34.0,1272.0,9,2,PConc,2003,2008,NridgHt,1,3,412.5
528170070,RL,26.0,987.0,7,2,PConc,2003,2008,NridgHt,1,3,284.0
528172080,RL,28.0,1008.0,8,2,PConc,2003,2008,NridgHt,1,2,284.0
528178070,RL,40.0,1570.0,8,2,PConc,2001,2008,NridgHt,1,4,421.25
528178090,RL,34.0,1528.0,8,2,PConc,2003,2008,NridgHt,1,4,370.0
528180110,RL,18.0,939.0,9,2,PConc,2008,2008,NridgHt,1,2,336.86
528180140,RL,20.0,815.0,9,1,PConc,2008,2008,NridgHt,1,1,367.294
528181010,RL,41.0,1143.0,7,2,PConc,2005,2008,NridgHt,1,2,192.0
528186030,RL,19.0,1178.0,8,1,PConc,2003,2008,NridgHt,1,1,274.0
528186080,RL,19.0,822.0,9,2,PConc,2005,2008,NridgHt,1,2,266.0
528186130,RL,27.0,765.0,9,2,PConc,2007,2008,NridgHt,1,2,370.967
528186160,RL,15.0,580.0,8,2,PConc,2006,2008,NridgHt,1,2,234.25
528186170,RL,15.0,580.0,8,2,PConc,2006,2008,NridgHt,1,2,219.5
528188090,RL,11.0,227.0,7,2,PConc,2003,2008,NridgHt,1,2,155.0
528188150,RL,11.0,227.0,7,2,PConc,2003,2008,NridgHt,1,2,154.0
528190010,RM,18.0,762.0,7,2,PConc,2004,2008,NridgHt,1,2,207.0
528228345,RL,,366.0,7,2,PConc,2003,2008,Blmngtn,1,2,195.0
528228405,RM,,366.0,7,2,PConc,2004,2008,Blmngtn,1,2,219.99
528228445,RL,13.0,296.0,7,2,PConc,2005,2008,Blmngtn,1,2,191.0
528228465,RL,13.0,296.0,7,2,PConc,2007,2008,Blmngtn,1,2,159.895
528228540,RL,16.0,345.0,7,2,PConc,2007,2008,Blmngtn,1,2,187.687
528235020,RL,24.0,838.0,6,2,PConc,2004,2008,Gilbert,1,3,179.0
528235120,RL,19.0,689.0,6,2,PConc,2004,2008,Gilbert,1,3,193.0
528235180,RL,18.0,891.0,7,2,PConc,2005,2008,Gilbert,1,2,190.0
528240040,,16.0,746.0,6,2,PConc,2005,2008,Gilbert,1,3,176.0
528240050,RL,,744.0,7,2,PConc,2002,2008,Gilbert,1,3,188.0
528250030,RL,,780.0,7,2,PConc,2003,2008,Gilbert,1,4,213.0
528253020,RL,17.0,678.0,7,2,PConc,2007,2008,NridgHt,1,2,217.3
528280130,RL,28.0,953.0,6,2,PConc,2000,2008,Gilbert,1,3,186.5
528280180,RL,22.0,764.0,7,2,PConc,2000,2008,Gilbert,1,3,226.75
528290010,RL,18.0,1429.0,7,2,PConc,2004,2008,Gilbert,1,3,184.0
528290090,RL,,720.0,7,2,PConc,2002,2008,Gilbert,1,3,176.0
528292060,RL,12.0,1158.0,7,2,PConc,1999,2008,Gilbert,1,4,225.0
528294060,RL,23.0,779.0,7,2,PConc,1999,2008,Gilbert,1,3,185.9
528315060,RL,26.0,897.0,8,2,PConc,1997,2008,NoRidge,1,3,284.5
528315110,RL,24.0,855.0,8,2,PConc,1998,2008,NoRidge,1,4,315.0
528326030,RL,26.0,1325.0,8,2,PConc,2000,2008,NoRidge,1,4,250.0
528326110,RL,,1022.0,9,2,PConc,2000,2008,NoRidge,1,4,291.0
528346050,,41.0,1085.0,8,2,PConc,1998,2008,NoRidge,1,2,350.0
528354100,RL,30.0,1021.0,7,2,PConc,1996,2008,NoRidge,1,4,279.5
528363020,RL,,1108.0,8,2,PConc,1995,2008,NoRidge,1,4,290.0
528363110,RL,28.0,970.0,8,2,PConc,1995,2008,NoRidge,1,2,350.0
528365060,RL,29.0,979.0,7,2,PConc,1993,2008,NoRidge,1,3,341.0
528365080,RL,28.0,930.0,7,2,PConc,1993,2008,NoRidge,1,4,287.5
528387050,RL,25.0,1017.0,7,2,PConc,1994,2008,NoRidge,1,3,271.0
528390020,RL,28.0,1329.0,8,2,PConc,1994,2008,NoRidge,1,2,301.5
528427010,RL,28.0,1109.0,8,2,PConc,2007,2008,Somerst,1,3,235.128
528427070,RL,26.0,1356.0,6,2,PConc,2007,2008,Somerst,1,4,214.0
528429050,,23.0,1111.0,8,2,PConc,2006,2008,Somerst,1,3,232.0
528429070,RL,23.0,1231.0,7,2,PConc,2006,2008,Somerst,1,3,240.0
528429080,RL,23.0,1355.0,9,2,PConc,2008,2008,Somerst,1,2,264.132
528431060,RL,24.0,948.0,8,2,PConc,2007,2008,Somerst,1,3,245.0
528431080,RL,28.0,1140.0,7,2,PConc,2008,2008,Somerst,1,3,227.68
528431120,RL,22.0,911.0,8,3,PConc,2007,2008,Somerst,1,3,257.0
528435020,RL,24.0,876.0,8,2,PConc,2007,2008,Somerst,1,3,297.9
528439010,RL,27.0,932.0,8,2,PConc,2006,2008,Somerst,1,3,247.0
528458030,FV,22.0,803.0,8,2,PConc,2007,2008,Somerst,1,3,212.7
528458050,FV,22.0,803.0,7,2,PConc,2007,2008,Somerst,1,3,250.58
528462040,FV,29.0,1081.0,7,2,PConc,2007,2008,Somerst,1,3,182.0
528477040,FV,23.0,911.0,7,2,PConc,2005,2008,Somerst,1,3,226.7
528478030,FV,23.0,871.0,8,2,PConc,2003,2008,Somerst,1,3,250.0
528478040,FV,26.0,987.0,7,2,PConc,2005,2008,Somerst,1,3,250.0
528480060,FV,26.0,1003.0,8,2,PConc,2007,2008,Somerst,1,3,339.75
528480160,FV,20.0,755.0,7,2,PConc,2007,2008,Somerst,1,3,205.95
528482020,FV,26.0,987.0,8,2,PConc,2007,2008,Somerst,1,3,256.0
528488140,FV,19.0,697.0,7,2,PConc,2007,2008,Somerst,1,2,230.348
528490080,FV,20.0,817.0,6,2,PConc,2003,2008,Somerst,1,3,207.5
531363060,RL,19.0,697.0,7,1,PConc,2004,2008,SawyerW,1,3,141.0
531371070,RL,21.0,939.0,6,2,PConc,2003,2008,SawyerW,1,3,188.0
531373060,RL,20.0,1187.0,7,2,PConc,2003,2008,SawyerW,1,3,192.5
531375050,RL,19.0,1214.0,6,1,PConc,2005,2008,SawyerW,1,3,146.0
531375110,RL,20.0,1272.0,5,1,PConc,2004,2008,SawyerW,1,3,159.0
531375120,RL,20.0,1272.0,6,1,PConc,2003,2008,SawyerW,1,3,155.0
531376010,RL,20.0,777.0,6,2,PConc,2004,2008,SawyerW,1,3,173.0
531376070,RL,25.0,860.0,7,2,PConc,2007,2008,SawyerW,1,3,170.0
531382090,RL,20.0,785.0,6,2,PConc,1995,2008,SawyerW,1,3,182.0
531382110,RL,15.0,788.0,6,2,PConc,1993,2008,SawyerW,1,3,163.0
531382120,RL,20.0,755.0,6,2,PConc,1994,2008,SawyerW,1,3,193.5
531384030,RL,13.0,1353.0,7,2,PConc,1994,2008,SawyerW,1,3,189.0
531385060,RL,20.0,785.0,6,2,PConc,2001,2008,SawyerW,1,3,190.5
531450030,RL,23.0,770.0,7,2,PConc,1992,2008,SawyerW,1,3,175.0
531450090,RL,,665.0,6,2,CBlock,1991,2008,SawyerW,1,3,179.2
531450170,RL,23.0,863.0,6,2,PConc,1993,2008,SawyerW,1,3,187.0
531451020,RL,15.0,744.0,6,2,PConc,1993,2008,SawyerW,1,2,193.0
531452140,RL,17.0,733.0,6,2,PConc,1993,2008,SawyerW,1,2,153.9
532351050,RL,21.0,845.0,5,1,PConc,1963,2008,Sawyer,1,3,128.0
532353050,,,1205.0,5,1,CBlock,1962,2008,Sawyer,1,2,144.0
532354150,RL,23.0,753.0,5,1,CBlock,1961,2008,Sawyer,1,3,135.0
532376170,RL,20.0,785.0,5,1,CBlock,1968,2008,Sawyer,1,3,115.0
532377020,RL,18.0,591.0,5,1,CBlock,1963,2008,Sawyer,1,3,119.916
532378200,RL,20.0,629.0,6,1,CBlock,1961,2008,Sawyer,1,3,142.0
532477030,,29.0,1812.0,6,2,CBlock,1974,2008,Veenker,1,3,192.0
532479020,RL,21.0,1000.0,5,2,CBlock,1972,2008,Sawyer,1,4,140.0
533125080,RL,,855.0,6,2,PConc,1990,2008,NoRidge,1,4,290.0
533125140,RL,32.0,1024.0,9,2,PConc,1993,2008,NoRidge,1,4,372.5
533206050,FV,18.0,398.0,7,2,PConc,2004,2008,Somerst,1,2,196.0
533208080,FV,11.0,373.0,7,2,PConc,2006,2008,Somerst,1,2,171.9
533208140,FV,11.0,319.0,7,2,PConc,2004,2008,Somerst,1,1,178.0
533212050,FV,9.0,295.0,6,2,PConc,2005,2008,Somerst,1,2,165.0
533212140,FV,9.0,295.0,7,2,PConc,2007,2008,Somerst,1,2,146.0
533212150,FV,10.0,335.0,7,2,PConc,2007,2008,Somerst,1,2,146.0
533213070,FV,7.0,212.0,7,2,PConc,1999,2008,Somerst,1,3,179.4
533213120,FV,7.0,212.0,6,2,PConc,1999,2008,Somerst,1,3,172.9
533215020,FV,,443.0,9,2,PConc,2000,2008,Somerst,1,2,300.0
533215030,FV,,422.0,9,1,PConc,2001,2008,Somerst,1,1,285.0
533215040,FV,13.0,407.0,9,1,PConc,2001,2008,Somerst,1,2,290.0
533215070,FV,11.0,382.0,9,2,PConc,1999,2008,Somerst,1,2,305.0
533215080,,15.0,476.0,9,2,PConc,1999,2008,Somerst,1,2,328.9
533217050,FV,7.0,201.0,7,2,PConc,1999,2008,Somerst,1,2,160.0
533217060,FV,7.0,201.0,7,2,PConc,1999,2008,Somerst,1,3,170.0
533234020,FV,24.0,989.0,7,2,PConc,2001,2008,Somerst,1,3,223.0
533236060,FV,7.0,246.0,8,2,PConc,1999,2008,Somerst,1,3,170.0
533236070,FV,7.0,246.0,8,2,PConc,1999,2008,Somerst,1,3,200.0
533236090,FV,11.0,367.0,10,2,PConc,1998,2008,Somerst,1,2,345.0
533250050,RL,12.0,1390.0,8,1,PConc,1996,2008,Veenker,1,1,245.5
533250110,RL,7.0,1028.0,8,1,PConc,1995,2008,Veenker,1,1,217.5
533250160,RL,10.0,1008.0,8,1,PConc,1993,2008,Veenker,1,1,324.0
533251120,RL,,1033.0,6,2,PConc,1984,2008,Veenker,1,3,162.5
533350090,RL,,2283.0,9,2,CBlock,1977,2008,Veenker,1,3,150.0
533350120,RL,31.0,1512.0,8,3,CBlock,1976,2008,Veenker,1,3,290.0
534104100,FV,,697.0,7,2,PConc,2002,2008,Somerst,1,3,205.0
534126090,RL,24.0,966.0,7,2,PConc,1970,2008,NWAmes,1,3,174.0
534127210,RL,,1032.0,6,2,CBlock,1969,2008,NWAmes,1,4,183.0
534127230,RL,26.0,1027.0,6,1,CBlock,1968,2008,NWAmes,1,4,150.0
534128050,RL,24.0,1026.0,6,2,CBlock,1971,2008,NWAmes,1,3,145.0
534129060,RL,,1429.0,7,2,CBlock,1967,2008,NWAmes,1,4,215.0
534175140,RL,23.0,906.0,5,2,CBlock,1965,2008,NWAmes,2,4,140.5
534177180,RL,27.0,1003.0,6,2,CBlock,1974,2008,NWAmes,1,4,240.0
534201240,RL,22.0,819.0,5,1,CBlock,1968,2008,NAmes,1,4,141.0
534202130,RL,22.0,824.0,5,1,CBlock,1965,2008,NAmes,1,2,147.0
534204030,RL,20.0,755.0,5,1,CBlock,1965,2008,NAmes,1,3,135.0
534225110,RL,22.0,1029.0,5,2,CBlock,1965,2008,NAmes,2,6,145.0
534225120,RL,23.0,1217.0,5,2,CBlock,1965,2008,NAmes,2,6,142.6
534250010,RL,27.0,859.0,5,2,CBlock,1973,2008,NWAmes,2,4,135.0
534250335,RL,,1241.0,7,1,CBlock,1971,2008,NWAmes,1,4,170.0
534250370,RL,,833.0,8,3,CBlock,1976,2008,NWAmes,1,4,299.8
534250410,RL,23.0,847.0,6,2,CBlock,1974,2008,NWAmes,1,4,185.0
534251280,RL,,848.0,6,1,CBlock,1966,2008,NWAmes,1,4,173.0
534252090,RL,,1126.0,7,1,CBlock,1961,2008,NAmes,1,3,178.4
534252270,RL,,920.0,7,2,CBlock,1968,2008,NWAmes,1,4,176.0
534276190,RL,23.0,723.0,5,1,Slab,1956,2008,NAmes,1,2,98.0
534277060,RL,23.0,798.0,4,1,CBlock,1957,2008,NAmes,1,3,109.008
534277070,RL,,787.0,4,1,CBlock,1956,2008,NAmes,1,2,135.75
534400030,RL,24.0,808.0,5,2,CBlock,1963,2008,NAmes,1,3,155.0
534400060,RL,30.0,945.0,6,2,CBlock,1964,2008,NAmes,1,3,180.5
534401130,RL,25.0,838.0,6,1,CBlock,1966,2008,NAmes,1,3,174.9
534401190,RL,24.0,855.0,6,1,CBlock,1965,2008,NAmes,1,3,140.0
534403050,RL,23.0,766.0,6,1,CBlock,1964,2008,NAmes,1,3,145.0
534403080,RL,26.0,869.0,5,2,PConc,1965,2008,NAmes,1,3,179.9
534403100,RL,25.0,838.0,6,1,CBlock,1964,2008,NAmes,1,3,168.5
534403260,RL,27.0,920.0,5,1,CBlock,1961,2008,NAmes,1,3,140.0
534426040,RL,22.0,930.0,5,1,CBlock,1959,2008,NAmes,1,3,145.5
534427040,RL,24.0,996.0,6,1,CBlock,1959,2008,NAmes,1,3,142.0
534428020,RL,,1161.0,4,1,PConc,1960,2008,NAmes,1,3,141.0
534428100,RL,,1053.0,5,1,CBlock,1960,2008,NAmes,1,3,153.0
534451080,RL,,616.0,3,1,CBlock,1949,2008,BrkSide,1,2,72.5
534451170,RL,17.0,384.0,3,1,CBlock,1935,2008,BrkSide,1,2,52.0
534452060,RL,15.0,689.0,5,1,BrkTil,1939,2008,BrkSide,2,2,118.0
534453140,RL,15.0,454.0,4,1,PConc,1937,2008,BrkSide,1,2,87.0
534455030,RL,24.0,892.0,5,2,CBlock,1960,2008,NAmes,1,3,141.5
534477080,RL,24.0,892.0,6,1,CBlock,1950,2008,NAmes,1,3,119.0
534477090,RL,24.0,892.0,5,1,CBlock,1950,2008,NAmes,1,3,141.5
534477270,RL,24.0,892.0,6,1,CBlock,1955,2008,NAmes,1,3,165.5
534479150,RL,19.0,705.0,5,1,CBlock,1953,2008,NAmes,1,3,112.9
535103050,RL,,1273.0,7,1,CBlock,1965,2008,NAmes,1,4,201.8
535104020,RL,24.0,947.0,6,1,CBlock,1961,2008,NAmes,1,3,163.0
535105030,RL,23.0,732.0,5,1,CBlock,1961,2008,NAmes,1,3,139.95
535105060,,24.0,780.0,6,1,CBlock,1962,2008,NAmes,1,3,174.0
535105090,RL,31.0,850.0,6,1,CBlock,1962,2008,NAmes,1,3,165.0
535126140,RL,27.0,1363.0,6,2,CBlock,1966,2008,NAmes,1,4,227.0
535150210,RL,,687.0,5,1,CBlock,1955,2008,NAmes,1,3,135.0
535150280,RL,22.0,855.0,5,1,CBlock,1963,2008,NAmes,1,3,124.0
535151160,RL,21.0,721.0,5,1,CBlock,1962,2008,NAmes,1,3,140.0
535152200,RL,23.0,823.0,5,1,CBlock,1957,2008,NAmes,1,3,136.5
535153140,RL,25.0,914.0,5,2,CBlock,1959,2008,NAmes,1,2,185.0
535153150,RL,23.0,847.0,6,1,CBlock,1958,2008,NAmes,1,3,163.0
535176100,,27.0,1226.0,6,1,CBlock,1958,2008,NAmes,1,3,166.8
535178060,RL,22.0,836.0,6,1,CBlock,1956,2008,NAmes,1,2,139.0
535179060,RL,24.0,1106.0,6,1,CBlock,1957,2008,NAmes,1,3,166.0
535180100,RL,23.0,879.0,6,1,CBlock,1958,2008,NAmes,1,3,136.0
535180120,RL,23.0,969.0,5,1,CBlock,1956,2008,NAmes,1,3,133.0
535301080,RL,18.0,1074.0,5,1,CBlock,1952,2008,NAmes,1,2,116.0
535302130,RL,31.0,871.0,5,1,CBlock,1953,2008,NAmes,1,3,137.5
535302140,RL,,1187.0,5,1,PConc,1953,2008,NAmes,1,2,130.0
535303030,RL,29.0,1324.0,6,2,CBlock,1957,2008,NAmes,1,3,180.0
535305030,RL,18.0,683.0,5,1,CBlock,1951,2008,NAmes,1,2,139.0
535305160,RL,17.0,713.0,5,1,CBlock,1953,2008,NAmes,1,2,110.0
535327230,RL,22.0,821.0,5,2,BrkTil,1957,2008,NAmes,1,4,100.0
535352080,RL,24.0,788.0,5,1,CBlock,1947,2008,NAmes,1,2,118.5
535354200,RL,23.0,1155.0,5,2,CBlock,1957,2008,NAmes,2,5,146.0
535375140,RL,18.0,940.0,4,1,Slab,1948,2008,OldTown,1,1,89.9
535375160,RL,14.0,697.0,5,1,PConc,1925,2008,OldTown,1,3,114.0
535380050,RL,18.0,1015.0,5,1,CBlock,1945,2008,NAmes,1,3,140.0
535380110,RL,18.0,502.0,4,1,PConc,1940,2008,OldTown,1,2,86.9
535380140,RL,18.0,1007.0,5,1,BrkTil,1922,2008,OldTown,1,3,139.0
535383100,RL,18.0,1003.0,4,2,BrkTil,1900,2008,OldTown,2,3,106.25
535402120,RL,21.0,859.0,6,1,CBlock,1962,2008,NAmes,1,4,171.0
535403010,RL,24.0,946.0,5,1,CBlock,1968,2008,NAmes,1,3,139.0
535425060,,23.0,1055.0,7,1,CBlock,1958,2008,NAmes,1,3,186.0
535426260,RL,,1015.0,6,1,CBlock,1960,2008,NAmes,1,2,157.0
535426350,RL,,1201.0,6,1,CBlock,1960,2008,NAmes,1,3,148.0
535427070,,95.0,2569.0,7,2,CBlock,1960,2008,NAmes,1,4,242.0
535451010,RL,23.0,826.0,5,1,Stone,1953,2008,NAmes,1,3,116.0
535451050,RL,18.0,669.0,5,1,CBlock,1951,2008,NAmes,1,2,94.0
535451230,RL,18.0,669.0,5,1,CBlock,1950,2008,NAmes,1,3,98.3
535452120,RL,21.0,735.0,5,2,CBlock,1960,2008,NAmes,1,4,127.0
535453020,RL,24.0,743.0,5,1,PConc,1959,2008,NAmes,1,3,159.0
535453040,RL,24.0,743.0,5,1,CBlock,1962,2008,NAmes,1,3,125.9
535453210,RL,21.0,737.0,5,1,CBlock,1960,2008,NAmes,1,3,155.0
535454150,RL,18.0,749.0,6,2,CBlock,1948,2008,NAmes,1,3,138.0
535455060,,20.0,594.0,6,1,CBlock,1954,2008,NAmes,1,2,112.5
535455080,RL,18.0,671.0,6,1,CBlock,1954,2008,NAmes,1,2,105.5
535455090,RL,18.0,669.0,6,1,CBlock,1954,2008,NAmes,1,4,127.5
535456050,RL,34.0,791.0,5,2,CBlock,1961,2008,NAmes,2,6,130.0
535456070,RL,18.0,669.0,5,1,CBlock,1955,2008,NAmes,1,3,150.0
535456100,RL,18.0,669.0,5,1,CBlock,1954,2008,NAmes,1,2,109.5
535475020,RL,22.0,656.0,6,1,CBlock,1963,2008,NAmes,1,4,140.0
535476370,RL,24.0,907.0,6,1,CBlock,1964,2008,NAmes,1,4,167.9
535477090,RL,21.0,705.0,5,1,CBlock,1963,2008,NAmes,1,3,136.87
902100020,RM,17.0,914.0,6,1,PConc,2008,2008,OldTown,1,3,143.0
902100030,RM,9.0,486.0,5,1,BrkTil,1925,2008,OldTown,1,2,73.0
902102060,RM,18.0,970.0,5,2,PConc,1904,2008,OldTown,1,3,157.5
902103150,RM,17.0,853.0,5,1,BrkTil,1948,2008,OldTown,1,3,122.6
902105010,RM,24.0,446.0,5,1,BrkTil,1910,2008,OldTown,1,2,111.0
902105020,RM,18.0,970.0,6,2,BrkTil,1920,2008,OldTown,1,5,256.0
902105130,RM,18.0,446.0,5,1,CBlock,1940,2008,OldTown,1,2,64.0
902107030,RM,18.0,557.0,6,1,BrkTil,1915,2008,OldTown,1,4,139.5
902109080,RM,19.0,1062.0,4,2,Stone,1910,2008,OldTown,2,3,118.0
902109110,RM,19.0,1062.0,7,2,PConc,2003,2008,OldTown,1,3,200.0
902109120,RM,19.0,709.0,4,2,BrkTil,1940,2008,OldTown,1,2,119.164
902109160,RM,25.0,679.0,5,1,BrkTil,1920,2008,OldTown,1,2,122.25
902128075,RM,18.0,502.0,7,1,CBlock,1920,2008,OldTown,1,2,120.0
902128150,RM,18.0,1003.0,6,2,CBlock,1940,2008,OldTown,2,3,155.0
902134100,RM,18.0,628.0,5,1,BrkTil,1910,2008,OldTown,1,2,78.0
902136110,RM,13.0,549.0,5,1,BrkTil,1890,2008,OldTown,1,3,95.0
902201120,RM,15.0,557.0,5,1,CBlock,1948,2008,OldTown,1,2,115.0
902201140,RM,30.0,1115.0,5,1,CBlock,1948,2008,OldTown,1,2,147.0
902202090,,23.0,836.0,5,1,CBlock,1946,2008,OldTown,1,3,140.0
902205070,RM,19.0,679.0,2,1,BrkTil,1946,2008,OldTown,1,1,46.5
902205090,,15.0,557.0,5,1,CBlock,1957,2008,OldTown,1,3,112.5
902205140,RM,15.0,557.0,4,1,CBlock,1954,2008,OldTown,1,2,107.9
902207120,RM,31.0,1134.0,3,2,BrkTil,1949,2008,OldTown,1,5,65.0
902207220,RM,27.0,1708.0,7,3,BrkTil,1880,2008,OldTown,1,3,295.0
902300110,RM,21.0,849.0,5,2,BrkTil,1900,2008,OldTown,2,4,139.5
902300215,RM,30.0,1177.0,5,1,BrkTil,1915,2008,OldTown,1,4,153.9
902300260,RM,16.0,497.0,7,1,BrkTil,1920,2008,OldTown,1,3,132.0
902301140,RM,10.0,425.0,5,1,BrkTil,1916,2008,OldTown,1,4,98.0
902301150,RM,21.0,849.0,5,1,CBlock,1900,2008,OldTown,1,2,114.0
902304060,RM,18.0,892.0,5,2,BrkTil,1920,2008,OldTown,2,4,130.0
902305080,RM,18.0,892.0,6,1,BrkTil,1917,2008,OldTown,1,3,129.5
902306120,RM,18.0,557.0,5,1,BrkTil,1905,2008,OldTown,1,3,129.4
902306130,,18.0,892.0,7,2,BrkTil,1928,2008,OldTown,1,3,161.0
902326060,RM,18.0,1003.0,6,2,BrkTil,1905,2008,OldTown,2,3,163.0
902328040,RM,11.0,585.0,6,2,CBlock,1914,2008,OldTown,1,3,128.0
902330010,RM,15.0,488.0,8,2,BrkTil,1872,2008,OldTown,1,4,122.0
902401010,RM,,530.0,7,1,PConc,1926,2008,OldTown,1,2,116.9
902401120,,23.0,1254.0,10,3,BrkTil,1893,2008,OldTown,1,3,325.0
902402260,RM,18.0,1054.0,2,1,BrkTil,1920,2008,OldTown,1,2,55.0
902405070,RM,18.0,1003.0,7,2,BrkTil,1890,2008,OldTown,1,5,184.0
902406020,RM,20.0,906.0,5,1,CBlock,1959,2008,OldTown,1,2,110.0
902406090,RM,25.0,1129.0,5,2,BrkTil,1954,2008,OldTown,1,4,131.5
902427045,RM,21.0,1180.0,5,1,PConc,1956,2008,OldTown,1,2,97.0
902427150,RM,16.0,791.0,4,1,CBlock,1958,2008,OldTown,1,2,115.5
903201030,,17.0,661.0,5,1,BrkTil,1928,2008,BrkSide,1,2,138.0
903204010,RM,,690.0,7,1,CBlock,1945,2008,BrkSide,1,3,108.0
903204095,RM,15.0,845.0,5,1,BrkTil,1930,2008,BrkSide,1,2,79.5
903206070,RL,,651.0,5,2,BrkTil,1935,2008,BrkSide,1,3,153.0
903225050,RM,15.0,569.0,5,1,BrkTil,1924,2008,BrkSide,1,2,109.5
903225140,RM,15.0,465.0,5,1,CBlock,1941,2008,BrkSide,1,3,124.0
903225160,RM,18.0,545.0,6,1,BrkTil,1900,2008,BrkSide,1,3,106.9
903226060,RM,15.0,557.0,6,1,CBlock,1940,2008,BrkSide,1,3,164.9
903226150,RM,15.0,557.0,5,1,BrkTil,1924,2008,BrkSide,1,2,119.0
903227080,RM,15.0,557.0,6,1,BrkTil,1929,2008,BrkSide,1,3,120.0
903228040,RM,15.0,557.0,6,2,BrkTil,1937,2008,BrkSide,1,3,157.0
903228060,RM,15.0,557.0,6,2,CBlock,1939,2008,BrkSide,2,2,105.0
903228090,RM,15.0,465.0,6,1,BrkTil,1926,2008,BrkSide,1,3,113.0
903230110,RM,18.0,513.0,5,1,BrkTil,1920,2008,BrkSide,1,3,115.0
903230120,RM,30.0,552.0,4,1,PConc,1946,2008,BrkSide,1,2,79.0
903231080,,16.0,580.0,4,1,PConc,1929,2008,BrkSide,1,2,123.0
903232030,RM,,569.0,5,1,CBlock,1945,2008,BrkSide,1,1,81.3
903232090,RM,16.0,580.0,5,2,PConc,1930,2008,BrkSide,1,3,162.9
903233080,RM,16.0,580.0,7,2,BrkTil,1939,2008,BrkSide,1,4,150.0
903234090,RM,16.0,569.0,5,2,BrkTil,1923,2008,OldTown,1,4,123.5
903234100,,16.0,569.0,7,2,BrkTil,1931,2008,OldTown,2,2,129.9
903235010,RM,18.0,572.0,6,2,BrkTil,1920,2008,BrkSide,1,3,128.0
903235100,RM,18.0,588.0,4,1,BrkTil,1927,2008,BrkSide,1,1,68.5
903236010,RM,15.0,802.0,5,1,CBlock,1948,2008,BrkSide,1,2,127.0
903400180,,20.0,1213.0,6,1,BrkTil,1923,2008,BrkSide,1,4,207.0
903401020,RL,18.0,847.0,7,2,PConc,1925,2008,BrkSide,1,4,184.0
903401030,,18.0,850.0,6,2,BrkTil,1915,2008,BrkSide,1,4,162.5
903401050,RL,,850.0,5,1,CBlock,1940,2008,BrkSide,1,3,145.0
903425420,RL,17.0,954.0,6,1,BrkTil,1918,2008,BrkSide,1,2,130.0
903426160,RM,17.0,752.0,6,2,PConc,1910,2008,OldTown,1,5,160.0
903427090,RM,,474.0,8,1,PConc,1925,2008,OldTown,1,3,161.0
903429010,RM,19.0,404.0,6,1,BrkTil,1910,2008,OldTown,1,3,127.5
903452025,RM,,584.0,6,1,BrkTil,1930,2008,IDOTRR,1,1,93.85
903453050,RM,18.0,954.0,6,1,CBlock,1952,2008,IDOTRR,1,4,136.0
903454100,RM,18.0,639.0,6,2,BrkTil,1938,2008,IDOTRR,1,4,141.0
903455030,RM,,959.0,5,2,BrkTil,1915,2008,IDOTRR,1,2,120.0
903455140,RM,18.0,669.0,6,1,CBlock,1925,2008,IDOTRR,1,2,127.5
903456130,RM,19.0,651.0,6,2,PConc,1925,2008,IDOTRR,1,3,127.0
903458110,RM,,736.0,6,1,CBlock,1920,2008,IDOTRR,1,3,89.5
903475020,RM,15.0,765.0,5,1,CBlock,1955,2008,OldTown,1,2,125.0
903476110,RM,18.0,519.0,6,1,BrkTil,1920,2008,OldTown,1,4,79.9
903481010,RM,18.0,959.0,5,1,BrkTil,1912,2008,IDOTRR,1,1,85.0
903481100,RM,18.0,959.0,3,2,PConc,1915,2008,IDOTRR,2,3,82.375
903484020,RM,18.0,959.0,6,1,CBlock,1906,2008,IDOTRR,1,3,135.0
904100020,RL,25.0,881.0,5,1,CBlock,1947,2008,Sawyer,1,3,124.0
904100040,RL,17.0,766.0,5,1,CBlock,1968,2008,Sawyer,1,3,134.0
904100160,RL,35.0,1978.0,5,2,CBlock,1948,2008,Sawyer,1,4,135.0
904101170,RL,24.0,1590.0,4,2,CBlock,1959,2008,ClearCr,1,4,134.432
904351280,,19.0,939.0,5,2,BrkTil,1940,2008,Edwards,2,4,127.5
905100020,RL,,1044.0,5,1,CBlock,1963,2008,Sawyer,1,3,148.0
905102170,RL,21.0,1041.0,5,1,CBlock,1965,2008,Sawyer,1,3,129.5
905103030,RL,24.0,1209.0,6,1,CBlock,1978,2008,Sawyer,1,3,157.5
